date,fiscal_year,customer_code,market,product_code,product,variant,sold_quantity,gross_price_per_item,gross_price_total,pre_invoice_discount_pct,net_invoice_sales
2017-09-01,2018,90023023,Canada,A0418150102,"AQ Mforce Gen X","Standard 2",9,16.6281,149.65,0.2764,108.286740
2017-09-01,2018,90023025,Canada,A0418150102,"AQ Mforce Gen X","Standard 2",2,16.6281,33.26,0.2908,23.587992
2017-09-01,2018,90023026,Canada,A0418150102,"AQ Mforce Gen X","Standard 2",5,16.6281,83.14,0.2998,58.214628
2017-09-01,2018,90023027,Canada,A0418150102,"AQ Mforce Gen X","Standard 2",6,16.6281,99.77,0.2755,72.283365
2017-09-01,2018,90023029,Canada,A0418150102,"AQ Mforce Gen X","Standard 2",2,16.6281,33.26,0.2171,26.039254
2017-09-01,2018,90023030,Canada,A0418150102,"AQ Mforce Gen X","Standard 2",2,16.6281,33.26,0.2117,26.218858
2017-09-01,2018,90027207,Brazil,A0418150102,"AQ Mforce Gen X","Standard 2",7,16.6281,116.40,0.2803,83.773080
2017-09-01,2018,70002017,India,A0418150103,"AQ Mforce Gen X","Standard 3",25,17.8449,446.12,0.0824,409.359712
2017-09-01,2018,70002018,India,A0418150103,"AQ Mforce Gen X","Standard 3",88,17.8449,1570.35,0.2956,1106.154540
2017-09-01,2018,70003181,Indonesia,A0418150103,"AQ Mforce Gen X","Standard 3",24,17.8449,428.28,0.0536,405.324192
2017-09-01,2018,70003182,Indonesia,A0418150103,"AQ Mforce Gen X","Standard 3",7,17.8449,124.91,0.2378,95.206402
2017-09-01,2018,70006157,Philiphines,A0418150103,"AQ Mforce Gen X","Standard 3",3,17.8449,53.53,0.1057,47.871879
2017-09-01,2018,70006158,Philiphines,A0418150103,"AQ Mforce Gen X","Standard 3",10,17.8449,178.45,0.1875,144.990625
2017-09-01,2018,70007198,"South Korea",A0418150103,"AQ Mforce Gen X","Standard 3",7,17.8449,124.91,0.0700,116.166300
2017-09-01,2018,70007199,"South Korea",A0418150103,"AQ Mforce Gen X","Standard 3",11,17.8449,196.29,0.2551,146.216421
2017-09-01,2018,70008169,Australia,A0418150103,"AQ Mforce Gen X","Standard 3",8,17.8449,142.76,0.0953,129.154972
2017-09-01,2018,70008170,Australia,A0418150103,"AQ Mforce Gen X","Standard 3",21,17.8449,374.74,0.1896,303.689296
2017-09-01,2018,70011193,France,A0418150103,"AQ Mforce Gen X","Standard 3",9,17.8449,160.60,0.0521,152.232740
2017-09-01,2018,70011194,France,A0418150103,"AQ Mforce Gen X","Standard 3",13,17.8449,231.98,0.2046,184.516892
2017-09-01,2018,70012042,Germany,A0418150103,"AQ Mforce Gen X","Standard 3",0,17.8449,0.00,0.0984,0.000000
2017-09-01,2018,70012043,Germany,A0418150103,"AQ Mforce Gen X","Standard 3",0,17.8449,0.00,0.2620,0.000000
2017-09-01,2018,70013125,Italy,A0418150103,"AQ Mforce Gen X","Standard 3",1,17.8449,17.84,0.0587,16.792792
2017-09-01,2018,70013126,Italy,A0418150103,"AQ Mforce Gen X","Standard 3",1,17.8449,17.84,0.2501,13.378216
2017-09-01,2018,70016177,Poland,A0418150103,"AQ Mforce Gen X","Standard 3",2,17.8449,35.69,0.0856,32.634936
2017-09-01,2018,70022085,USA,A0418150103,"AQ Mforce Gen X","Standard 3",13,17.8449,231.98,0.2025,185.004050
2017-09-01,2018,70023031,Canada,A0418150103,"AQ Mforce Gen X","Standard 3",4,17.8449,71.38,0.1008,64.184896
2017-09-01,2018,80001019,China,A0418150103,"AQ Mforce Gen X","Standard 3",17,17.8449,303.36,0.2815,217.964160
2017-09-01,2018,80006154,Philiphines,A0418150103,"AQ Mforce Gen X","Standard 3",13,17.8449,231.98,0.2728,168.695856
2017-09-01,2018,80006155,Philiphines,A0418150103,"AQ Mforce Gen X","Standard 3",34,17.8449,606.73,0.2797,437.027619
2017-09-01,2018,80007195,"South Korea",A0418150103,"AQ Mforce Gen X","Standard 3",89,17.8449,1588.20,0.2990,1113.328200
2017-09-01,2018,90001021,China,A0418150103,"AQ Mforce Gen X","Standard 3",4,17.8449,71.38,0.2798,51.407876
2017-09-01,2018,90002001,India,A0418150103,"AQ Mforce Gen X","Standard 3",12,17.8449,214.14,0.2490,160.819140
2017-09-01,2018,90002002,India,A0418150103,"AQ Mforce Gen X","Standard 3",9,17.8449,160.60,0.2005,128.399700
2017-09-01,2018,90002003,India,A0418150103,"AQ Mforce Gen X","Standard 3",70,17.8449,1249.14,0.2831,895.508466
2017-09-01,2018,90002005,India,A0418150103,"AQ Mforce Gen X","Standard 3",19,17.8449,339.05,0.2121,267.137495
2017-09-01,2018,90002006,India,A0418150103,"AQ Mforce Gen X","Standard 3",44,17.8449,785.18,0.2923,555.671886
2017-09-01,2018,90002007,India,A0418150103,"AQ Mforce Gen X","Standard 3",61,17.8449,1088.54,0.2265,841.985690
2017-09-01,2018,90002009,India,A0418150103,"AQ Mforce Gen X","Standard 3",36,17.8449,642.42,0.2156,503.914248
2017-09-01,2018,90002010,India,A0418150103,"AQ Mforce Gen X","Standard 3",49,17.8449,874.40,0.2242,678.359520
2017-09-01,2018,90002011,India,A0418150103,"AQ Mforce Gen X","Standard 3",93,17.8449,1659.58,0.2902,1177.969884
2017-09-01,2018,90002013,India,A0418150103,"AQ Mforce Gen X","Standard 3",87,17.8449,1552.51,0.2644,1142.026356
2017-09-01,2018,90002014,India,A0418150103,"AQ Mforce Gen X","Standard 3",34,17.8449,606.73,0.2971,426.470517
2017-09-01,2018,90002015,India,A0418150103,"AQ Mforce Gen X","Standard 3",72,17.8449,1284.83,0.2860,917.368620
2017-09-01,2018,90003179,Indonesia,A0418150103,"AQ Mforce Gen X","Standard 3",12,17.8449,214.14,0.2193,167.179098
2017-09-01,2018,90006153,Philiphines,A0418150103,"AQ Mforce Gen X","Standard 3",10,17.8449,178.45,0.2970,125.450350
2017-09-01,2018,90007197,"South Korea",A0418150103,"AQ Mforce Gen X","Standard 3",44,17.8449,785.18,0.2031,625.709942
2017-09-01,2018,90008165,Australia,A0418150103,"AQ Mforce Gen X","Standard 3",21,17.8449,374.74,0.2849,267.976574
2017-09-01,2018,90008166,Australia,A0418150103,"AQ Mforce Gen X","Standard 3",9,17.8449,160.60,0.2884,114.282960
2017-09-01,2018,90008167,Australia,A0418150103,"AQ Mforce Gen X","Standard 3",16,17.8449,285.52,0.1947,229.929256
2017-09-01,2018,90011185,France,A0418150103,"AQ Mforce Gen X","Standard 3",6,17.8449,107.07,0.2779,77.315247
2017-09-01,2018,90011186,France,A0418150103,"AQ Mforce Gen X","Standard 3",16,17.8449,285.52,0.2091,225.817768
2017-09-01,2018,90011187,France,A0418150103,"AQ Mforce Gen X","Standard 3",11,17.8449,196.29,0.2924,138.894804
2017-09-01,2018,90011189,France,A0418150103,"AQ Mforce Gen X","Standard 3",13,17.8449,231.98,0.2992,162.571584
2017-09-01,2018,90011190,France,A0418150103,"AQ Mforce Gen X","Standard 3",8,17.8449,142.76,0.2717,103.972108
2017-09-01,2018,90011191,France,A0418150103,"AQ Mforce Gen X","Standard 3",5,17.8449,89.22,0.2270,68.967060
2017-09-01,2018,90012033,Germany,A0418150103,"AQ Mforce Gen X","Standard 3",0,17.8449,0.00,0.2847,0.000000
2017-09-01,2018,90012034,Germany,A0418150103,"AQ Mforce Gen X","Standard 3",0,17.8449,0.00,0.1984,0.000000
2017-09-01,2018,90012035,Germany,A0418150103,"AQ Mforce Gen X","Standard 3",0,17.8449,0.00,0.2777,0.000000
2017-09-01,2018,90012037,Germany,A0418150103,"AQ Mforce Gen X","Standard 3",0,17.8449,0.00,0.2204,0.000000
2017-09-01,2018,90012038,Germany,A0418150103,"AQ Mforce Gen X","Standard 3",0,17.8449,0.00,0.2947,0.000000
2017-09-01,2018,90012039,Germany,A0418150103,"AQ Mforce Gen X","Standard 3",0,17.8449,0.00,0.2285,0.000000
2017-09-01,2018,90012041,Germany,A0418150103,"AQ Mforce Gen X","Standard 3",0,17.8449,0.00,0.2576,0.000000
2017-09-01,2018,90013117,Italy,A0418150103,"AQ Mforce Gen X","Standard 3",3,17.8449,53.53,0.1990,42.877530
2017-09-01,2018,90013118,Italy,A0418150103,"AQ Mforce Gen X","Standard 3",2,17.8449,35.69,0.2634,26.289254
2017-09-01,2018,90013119,Italy,A0418150103,"AQ Mforce Gen X","Standard 3",3,17.8449,53.53,0.2809,38.493423
2017-09-01,2018,90013121,Italy,A0418150103,"AQ Mforce Gen X","Standard 3",3,17.8449,53.53,0.2639,39.403433
2017-09-01,2018,90013122,Italy,A0418150103,"AQ Mforce Gen X","Standard 3",4,17.8449,71.38,0.1942,57.518004
2017-09-01,2018,90013123,Italy,A0418150103,"AQ Mforce Gen X","Standard 3",3,17.8449,53.53,0.2567,39.788849
2017-09-01,2018,90016171,Poland,A0418150103,"AQ Mforce Gen X","Standard 3",1,17.8449,17.84,0.2733,12.964328
2017-09-01,2018,90016173,Poland,A0418150103,"AQ Mforce Gen X","Standard 3",1,17.8449,17.84,0.2083,14.123928
2017-09-01,2018,90016174,Poland,A0418150103,"AQ Mforce Gen X","Standard 3",1,17.8449,17.84,0.2051,14.181016
2017-09-01,2018,90016175,Poland,A0418150103,"AQ Mforce Gen X","Standard 3",2,17.8449,35.69,0.2551,26.585481
2017-09-01,2018,90022071,USA,A0418150103,"AQ Mforce Gen X","Standard 3",29,17.8449,517.50,0.1906,418.864500
2017-09-01,2018,90022073,USA,A0418150103,"AQ Mforce Gen X","Standard 3",31,17.8449,553.19,0.2834,396.415954
2017-09-01,2018,90022074,USA,A0418150103,"AQ Mforce Gen X","Standard 3",11,17.8449,196.29,0.2709,143.115039
2017-09-01,2018,90022075,USA,A0418150103,"AQ Mforce Gen X","Standard 3",5,17.8449,89.22,0.2553,66.442134
2017-09-01,2018,90022077,USA,A0418150103,"AQ Mforce Gen X","Standard 3",27,17.8449,481.81,0.2394,366.464686
2017-09-01,2018,90022078,USA,A0418150103,"AQ Mforce Gen X","Standard 3",31,17.8449,553.19,0.2882,393.760642
2017-09-01,2018,90022079,USA,A0418150103,"AQ Mforce Gen X","Standard 3",10,17.8449,178.45,0.2788,128.698140
2017-09-01,2018,90022081,USA,A0418150103,"AQ Mforce Gen X","Standard 3",54,17.8449,963.62,0.2957,678.677566
2017-09-01,2018,90022082,USA,A0418150103,"AQ Mforce Gen X","Standard 3",36,17.8449,642.42,0.2954,452.649132
2017-09-01,2018,90022083,USA,A0418150103,"AQ Mforce Gen X","Standard 3",13,17.8449,231.98,0.2551,172.801902
2017-09-01,2018,90023022,Canada,A0418150103,"AQ Mforce Gen X","Standard 3",6,17.8449,107.07,0.2054,85.077822
2017-09-01,2018,90023023,Canada,A0418150103,"AQ Mforce Gen X","Standard 3",1,17.8449,17.84,0.2764,12.909024
2017-09-01,2018,90023025,Canada,A0418150103,"AQ Mforce Gen X","Standard 3",1,17.8449,17.84,0.2908,12.652128
2017-09-01,2018,90023026,Canada,A0418150103,"AQ Mforce Gen X","Standard 3",6,17.8449,107.07,0.2998,74.970414
2017-09-01,2018,90023027,Canada,A0418150103,"AQ Mforce Gen X","Standard 3",4,17.8449,71.38,0.2755,51.714810
2017-09-01,2018,90023029,Canada,A0418150103,"AQ Mforce Gen X","Standard 3",3,17.8449,53.53,0.2171,41.908637
2017-09-01,2018,90023030,Canada,A0418150103,"AQ Mforce Gen X","Standard 3",1,17.8449,17.84,0.2117,14.063272
2017-09-01,2018,90027207,Brazil,A0418150103,"AQ Mforce Gen X","Standard 3",12,17.8449,214.14,0.2803,154.116558
2017-09-01,2018,70002017,India,A0418150104,"AQ Mforce Gen X","Plus 1",17,18.6457,316.98,0.0824,290.860848
2017-09-01,2018,70002018,India,A0418150104,"AQ Mforce Gen X","Plus 1",84,18.6457,1566.24,0.2956,1103.259456
2017-09-01,2018,70003181,Indonesia,A0418150104,"AQ Mforce Gen X","Plus 1",18,18.6457,335.62,0.0536,317.630768
2017-09-01,2018,70003182,Indonesia,A0418150104,"AQ Mforce Gen X","Plus 1",4,18.6457,74.58,0.2378,56.844876
2017-09-01,2018,70006157,Philiphines,A0418150104,"AQ Mforce Gen X","Plus 1",4,18.6457,74.58,0.1057,66.696894
2017-09-01,2018,70006158,Philiphines,A0418150104,"AQ Mforce Gen X","Plus 1",9,18.6457,167.81,0.1875,136.345625
2017-09-01,2018,70007198,"South Korea",A0418150104,"AQ Mforce Gen X","Plus 1",53,18.6457,988.22,0.0700,919.044600
2017-09-01,2018,70007199,"South Korea",A0418150104,"AQ Mforce Gen X","Plus 1",23,18.6457,428.85,0.2551,319.450365
2017-09-01,2018,70008169,Australia,A0418150104,"AQ Mforce Gen X","Plus 1",4,18.6457,74.58,0.0953,67.472526
2017-09-01,2018,70008170,Australia,A0418150104,"AQ Mforce Gen X","Plus 1",15,18.6457,279.69,0.1896,226.660776
2017-09-01,2018,70011193,France,A0418150104,"AQ Mforce Gen X","Plus 1",16,18.6457,298.33,0.0521,282.787007
2017-09-01,2018,70011194,France,A0418150104,"AQ Mforce Gen X","Plus 1",8,18.6457,149.17,0.2046,118.649818
2017-09-01,2018,70012042,Germany,A0418150104,"AQ Mforce Gen X","Plus 1",0,18.6457,0.00,0.0984,0.000000
2017-09-01,2018,70012043,Germany,A0418150104,"AQ Mforce Gen X","Plus 1",0,18.6457,0.00,0.2620,0.000000
2017-09-01,2018,70013125,Italy,A0418150104,"AQ Mforce Gen X","Plus 1",1,18.6457,18.65,0.0587,17.555245
2017-09-01,2018,70013126,Italy,A0418150104,"AQ Mforce Gen X","Plus 1",1,18.6457,18.65,0.2501,13.985635
2017-09-01,2018,70016177,Poland,A0418150104,"AQ Mforce Gen X","Plus 1",1,18.6457,18.65,0.0856,17.053560
2017-09-01,2018,70016178,Poland,A0418150104,"AQ Mforce Gen X","Plus 1",1,18.6457,18.65,0.1937,15.037495
2017-09-01,2018,70022085,USA,A0418150104,"AQ Mforce Gen X","Plus 1",5,18.6457,93.23,0.2025,74.350925
2017-09-01,2018,70023031,Canada,A0418150104,"AQ Mforce Gen X","Plus 1",3,18.6457,55.94,0.1008,50.301248
2017-09-01,2018,80001019,China,A0418150104,"AQ Mforce Gen X","Plus 1",12,18.6457,223.75,0.2815,160.764375
2017-09-01,2018,80006154,Philiphines,A0418150104,"AQ Mforce Gen X","Plus 1",24,18.6457,447.50,0.2728,325.422000
2017-09-01,2018,80006155,Philiphines,A0418150104,"AQ Mforce Gen X","Plus 1",9,18.6457,167.81,0.2797,120.873543
2017-09-01,2018,80007195,"South Korea",A0418150104,"AQ Mforce Gen X","Plus 1",61,18.6457,1137.39,0.2990,797.310390
2017-09-01,2018,90001021,China,A0418150104,"AQ Mforce Gen X","Plus 1",3,18.6457,55.94,0.2798,40.287988
2017-09-01,2018,90002001,India,A0418150104,"AQ Mforce Gen X","Plus 1",37,18.6457,689.89,0.2490,518.107390
2017-09-01,2018,90002002,India,A0418150104,"AQ Mforce Gen X","Plus 1",48,18.6457,894.99,0.2005,715.544505
2017-09-01,2018,90002003,India,A0418150104,"AQ Mforce Gen X","Plus 1",75,18.6457,1398.43,0.2831,1002.534467
2017-09-01,2018,90002005,India,A0418150104,"AQ Mforce Gen X","Plus 1",62,18.6457,1156.03,0.2121,910.836037
2017-09-01,2018,90002006,India,A0418150104,"AQ Mforce Gen X","Plus 1",79,18.6457,1473.01,0.2923,1042.449177
2017-09-01,2018,90002007,India,A0418150104,"AQ Mforce Gen X","Plus 1",65,18.6457,1211.97,0.2265,937.458795
2017-09-01,2018,90002009,India,A0418150104,"AQ Mforce Gen X","Plus 1",90,18.6457,1678.11,0.2156,1316.309484
2017-09-01,2018,90002010,India,A0418150104,"AQ Mforce Gen X","Plus 1",28,18.6457,522.08,0.2242,405.029664
2017-09-01,2018,90002011,India,A0418150104,"AQ Mforce Gen X","Plus 1",41,18.6457,764.47,0.2902,542.620806
2017-09-01,2018,90002013,India,A0418150104,"AQ Mforce Gen X","Plus 1",38,18.6457,708.54,0.2644,521.202024
2017-09-01,2018,90002014,India,A0418150104,"AQ Mforce Gen X","Plus 1",90,18.6457,1678.11,0.2971,1179.543519
2017-09-01,2018,90002015,India,A0418150104,"AQ Mforce Gen X","Plus 1",45,18.6457,839.06,0.2860,599.088840
2017-09-01,2018,90003179,Indonesia,A0418150104,"AQ Mforce Gen X","Plus 1",4,18.6457,74.58,0.2193,58.224606
2017-09-01,2018,90006153,Philiphines,A0418150104,"AQ Mforce Gen X","Plus 1",12,18.6457,223.75,0.2970,157.296250
2017-09-01,2018,90007197,"South Korea",A0418150104,"AQ Mforce Gen X","Plus 1",27,18.6457,503.43,0.2031,401.183367
2017-09-01,2018,90008165,Australia,A0418150104,"AQ Mforce Gen X","Plus 1",13,18.6457,242.39,0.2849,173.333089
2017-09-01,2018,90008166,Australia,A0418150104,"AQ Mforce Gen X","Plus 1",21,18.6457,391.56,0.2884,278.634096
2017-09-01,2018,90008167,Australia,A0418150104,"AQ Mforce Gen X","Plus 1",21,18.6457,391.56,0.1947,315.323268
2017-09-01,2018,90011185,France,A0418150104,"AQ Mforce Gen X","Plus 1",5,18.6457,93.23,0.2779,67.321383
2017-09-01,2018,90011186,France,A0418150104,"AQ Mforce Gen X","Plus 1",14,18.6457,261.04,0.2091,206.456536
2017-09-01,2018,90011187,France,A0418150104,"AQ Mforce Gen X","Plus 1",15,18.6457,279.69,0.2924,197.908644
2017-09-01,2018,90011189,France,A0418150104,"AQ Mforce Gen X","Plus 1",17,18.6457,316.98,0.2992,222.139584
2017-09-01,2018,90011190,France,A0418150104,"AQ Mforce Gen X","Plus 1",13,18.6457,242.39,0.2717,176.532637
2017-09-01,2018,90011191,France,A0418150104,"AQ Mforce Gen X","Plus 1",5,18.6457,93.23,0.2270,72.066790
2017-09-01,2018,90012033,Germany,A0418150104,"AQ Mforce Gen X","Plus 1",0,18.6457,0.00,0.2847,0.000000
2017-09-01,2018,90012034,Germany,A0418150104,"AQ Mforce Gen X","Plus 1",0,18.6457,0.00,0.1984,0.000000
2017-09-01,2018,90012035,Germany,A0418150104,"AQ Mforce Gen X","Plus 1",0,18.6457,0.00,0.2777,0.000000
2017-09-01,2018,90012037,Germany,A0418150104,"AQ Mforce Gen X","Plus 1",0,18.6457,0.00,0.2204,0.000000
2017-09-01,2018,90012038,Germany,A0418150104,"AQ Mforce Gen X","Plus 1",0,18.6457,0.00,0.2947,0.000000
2017-09-01,2018,90012039,Germany,A0418150104,"AQ Mforce Gen X","Plus 1",0,18.6457,0.00,0.2285,0.000000
2017-09-01,2018,90012041,Germany,A0418150104,"AQ Mforce Gen X","Plus 1",0,18.6457,0.00,0.2576,0.000000
2017-09-01,2018,90013117,Italy,A0418150104,"AQ Mforce Gen X","Plus 1",3,18.6457,55.94,0.1990,44.807940
2017-09-01,2018,90013118,Italy,A0418150104,"AQ Mforce Gen X","Plus 1",2,18.6457,37.29,0.2634,27.467814
2017-09-01,2018,90013119,Italy,A0418150104,"AQ Mforce Gen X","Plus 1",2,18.6457,37.29,0.2809,26.815239
2017-09-01,2018,90013121,Italy,A0418150104,"AQ Mforce Gen X","Plus 1",3,18.6457,55.94,0.2639,41.177434
2017-09-01,2018,90013123,Italy,A0418150104,"AQ Mforce Gen X","Plus 1",2,18.6457,37.29,0.2567,27.717657
2017-09-01,2018,90016174,Poland,A0418150104,"AQ Mforce Gen X","Plus 1",1,18.6457,18.65,0.2051,14.824885
2017-09-01,2018,90016175,Poland,A0418150104,"AQ Mforce Gen X","Plus 1",1,18.6457,18.65,0.2551,13.892385
2017-09-01,2018,90022071,USA,A0418150104,"AQ Mforce Gen X","Plus 1",26,18.6457,484.79,0.1906,392.389026
2017-09-01,2018,90022073,USA,A0418150104,"AQ Mforce Gen X","Plus 1",19,18.6457,354.27,0.2834,253.869882
2017-09-01,2018,90022074,USA,A0418150104,"AQ Mforce Gen X","Plus 1",48,18.6457,894.99,0.2709,652.537209
2017-09-01,2018,90022075,USA,A0418150104,"AQ Mforce Gen X","Plus 1",14,18.6457,261.04,0.2553,194.396488
2017-09-01,2018,90022077,USA,A0418150104,"AQ Mforce Gen X","Plus 1",43,18.6457,801.77,0.2394,609.826262
2017-09-01,2018,90022078,USA,A0418150104,"AQ Mforce Gen X","Plus 1",16,18.6457,298.33,0.2882,212.351294
2017-09-01,2018,90022079,USA,A0418150104,"AQ Mforce Gen X","Plus 1",33,18.6457,615.31,0.2788,443.761572
2017-09-01,2018,90022081,USA,A0418150104,"AQ Mforce Gen X","Plus 1",43,18.6457,801.77,0.2957,564.686611
2017-09-01,2018,90022082,USA,A0418150104,"AQ Mforce Gen X","Plus 1",14,18.6457,261.04,0.2954,183.928784
2017-09-01,2018,90022083,USA,A0418150104,"AQ Mforce Gen X","Plus 1",41,18.6457,764.47,0.2551,569.453703
2017-09-01,2018,90023022,Canada,A0418150104,"AQ Mforce Gen X","Plus 1",6,18.6457,111.87,0.2054,88.891902
2017-09-01,2018,90023023,Canada,A0418150104,"AQ Mforce Gen X","Plus 1",8,18.6457,149.17,0.2764,107.939412
2017-09-01,2018,90023025,Canada,A0418150104,"AQ Mforce Gen X","Plus 1",2,18.6457,37.29,0.2908,26.446068
2017-09-01,2018,90023026,Canada,A0418150104,"AQ Mforce Gen X","Plus 1",6,18.6457,111.87,0.2998,78.331374
2017-09-01,2018,90023027,Canada,A0418150104,"AQ Mforce Gen X","Plus 1",5,18.6457,93.23,0.2755,67.545135
2017-09-01,2018,90023029,Canada,A0418150104,"AQ Mforce Gen X","Plus 1",4,18.6457,74.58,0.2171,58.388682
2017-09-01,2018,90023030,Canada,A0418150104,"AQ Mforce Gen X","Plus 1",3,18.6457,55.94,0.2117,44.097502
2017-09-01,2018,90027207,Brazil,A0418150104,"AQ Mforce Gen X","Plus 1",8,18.6457,149.17,0.2803,107.357649
2017-09-01,2018,70002017,India,A0418150105,"AQ Mforce Gen X","Plus 2",51,17.2477,879.63,0.0824,807.148488
2017-09-01,2018,70002018,India,A0418150105,"AQ Mforce Gen X","Plus 2",72,17.2477,1241.83,0.2956,874.745052
2017-09-01,2018,70003181,Indonesia,A0418150105,"AQ Mforce Gen X","Plus 2",23,17.2477,396.70,0.0536,375.436880
2017-09-01,2018,70003182,Indonesia,A0418150105,"AQ Mforce Gen X","Plus 2",13,17.2477,224.22,0.2378,170.900484
2017-09-01,2018,70006157,Philiphines,A0418150105,"AQ Mforce Gen X","Plus 2",6,17.2477,103.49,0.1057,92.551107
2017-09-01,2018,70006158,Philiphines,A0418150105,"AQ Mforce Gen X","Plus 2",12,17.2477,206.97,0.1875,168.163125
2017-09-01,2018,70007198,"South Korea",A0418150105,"AQ Mforce Gen X","Plus 2",32,17.2477,551.93,0.0700,513.294900
2017-09-01,2018,70007199,"South Korea",A0418150105,"AQ Mforce Gen X","Plus 2",40,17.2477,689.91,0.2551,513.913959
2017-09-01,2018,70008169,Australia,A0418150105,"AQ Mforce Gen X","Plus 2",13,17.2477,224.22,0.0953,202.851834
2017-09-01,2018,70008170,Australia,A0418150105,"AQ Mforce Gen X","Plus 2",11,17.2477,189.72,0.1896,153.749088
2017-09-01,2018,70011193,France,A0418150105,"AQ Mforce Gen X","Plus 2",9,17.2477,155.23,0.0521,147.142517
2017-09-01,2018,70011194,France,A0418150105,"AQ Mforce Gen X","Plus 2",11,17.2477,189.72,0.2046,150.903288
2017-09-01,2018,70012042,Germany,A0418150105,"AQ Mforce Gen X","Plus 2",0,17.2477,0.00,0.0984,0.000000
2017-09-01,2018,70012043,Germany,A0418150105,"AQ Mforce Gen X","Plus 2",0,17.2477,0.00,0.2620,0.000000
2017-09-01,2018,70013125,Italy,A0418150105,"AQ Mforce Gen X","Plus 2",1,17.2477,17.25,0.0587,16.237425
2017-09-01,2018,70013126,Italy,A0418150105,"AQ Mforce Gen X","Plus 2",2,17.2477,34.50,0.2501,25.871550
2017-09-01,2018,70016177,Poland,A0418150105,"AQ Mforce Gen X","Plus 2",1,17.2477,17.25,0.0856,15.773400
2017-09-01,2018,70016178,Poland,A0418150105,"AQ Mforce Gen X","Plus 2",1,17.2477,17.25,0.1937,13.908675
2017-09-01,2018,70022085,USA,A0418150105,"AQ Mforce Gen X","Plus 2",30,17.2477,517.43,0.2025,412.650425
2017-09-01,2018,70023031,Canada,A0418150105,"AQ Mforce Gen X","Plus 2",6,17.2477,103.49,0.1008,93.058208
2017-09-01,2018,80001019,China,A0418150105,"AQ Mforce Gen X","Plus 2",5,17.2477,86.24,0.2815,61.963440
2017-09-01,2018,80006154,Philiphines,A0418150105,"AQ Mforce Gen X","Plus 2",32,17.2477,551.93,0.2728,401.363496
2017-09-01,2018,80006155,Philiphines,A0418150105,"AQ Mforce Gen X","Plus 2",21,17.2477,362.20,0.2797,260.892660
2017-09-01,2018,80007195,"South Korea",A0418150105,"AQ Mforce Gen X","Plus 2",147,17.2477,2535.41,0.2990,1777.322410
2017-09-01,2018,90001021,China,A0418150105,"AQ Mforce Gen X","Plus 2",4,17.2477,68.99,0.2798,49.686598
2017-09-01,2018,90002001,India,A0418150105,"AQ Mforce Gen X","Plus 2",80,17.2477,1379.82,0.2490,1036.244820
2017-09-01,2018,90002002,India,A0418150105,"AQ Mforce Gen X","Plus 2",13,17.2477,224.22,0.2005,179.263890
2017-09-01,2018,90002003,India,A0418150105,"AQ Mforce Gen X","Plus 2",11,17.2477,189.72,0.2831,136.010268
2017-09-01,2018,90002005,India,A0418150105,"AQ Mforce Gen X","Plus 2",44,17.2477,758.90,0.2121,597.937310
2017-09-01,2018,90002006,India,A0418150105,"AQ Mforce Gen X","Plus 2",38,17.2477,655.41,0.2923,463.833657
2017-09-01,2018,90002007,India,A0418150105,"AQ Mforce Gen X","Plus 2",39,17.2477,672.66,0.2265,520.302510
2017-09-01,2018,90002009,India,A0418150105,"AQ Mforce Gen X","Plus 2",26,17.2477,448.44,0.2156,351.756336
2017-09-01,2018,90002010,India,A0418150105,"AQ Mforce Gen X","Plus 2",91,17.2477,1569.54,0.2242,1217.649132
2017-09-01,2018,90002011,India,A0418150105,"AQ Mforce Gen X","Plus 2",86,17.2477,1483.30,0.2902,1052.846340
2017-09-01,2018,90002013,India,A0418150105,"AQ Mforce Gen X","Plus 2",34,17.2477,586.42,0.2644,431.370552
2017-09-01,2018,90002014,India,A0418150105,"AQ Mforce Gen X","Plus 2",87,17.2477,1500.55,0.2971,1054.736595
2017-09-01,2018,90002015,India,A0418150105,"AQ Mforce Gen X","Plus 2",71,17.2477,1224.59,0.2860,874.357260
2017-09-01,2018,90003179,Indonesia,A0418150105,"AQ Mforce Gen X","Plus 2",15,17.2477,258.72,0.2193,201.982704
2017-09-01,2018,90006153,Philiphines,A0418150105,"AQ Mforce Gen X","Plus 2",11,17.2477,189.72,0.2970,133.373160
2017-09-01,2018,90007197,"South Korea",A0418150105,"AQ Mforce Gen X","Plus 2",21,17.2477,362.20,0.2031,288.637180
2017-09-01,2018,90008165,Australia,A0418150105,"AQ Mforce Gen X","Plus 2",22,17.2477,379.45,0.2849,271.344695
2017-09-01,2018,90008166,Australia,A0418150105,"AQ Mforce Gen X","Plus 2",22,17.2477,379.45,0.2884,270.016620
2017-09-01,2018,90008167,Australia,A0418150105,"AQ Mforce Gen X","Plus 2",23,17.2477,396.70,0.1947,319.462510
2017-09-01,2018,90011185,France,A0418150105,"AQ Mforce Gen X","Plus 2",16,17.2477,275.96,0.2779,199.270716
2017-09-01,2018,90011186,France,A0418150105,"AQ Mforce Gen X","Plus 2",13,17.2477,224.22,0.2091,177.335598
2017-09-01,2018,90011187,France,A0418150105,"AQ Mforce Gen X","Plus 2",10,17.2477,172.48,0.2924,122.046848
2017-09-01,2018,90011189,France,A0418150105,"AQ Mforce Gen X","Plus 2",15,17.2477,258.72,0.2992,181.310976
